source,target,weight,x1,y1,x2,y2
7,28,8,0.18086727385098453,0.07936361159165517,0.05784133859112831,0.8456759407621954
7,29,8,0.18086727385098453,0.07936361159165517,-0.42756997608733455,-0.4913646588743747
7,30,8,0.18086727385098453,0.07936361159165517,-0.7580974182370418,-0.052942710383485775
7,31,12,0.18086727385098453,0.07936361159165517,-0.16680067181873087,-0.5866061709913019
7,32,8,0.18086727385098453,0.07936361159165517,-0.6394319794110218,-0.5138284740843441
7,33,6,0.18086727385098453,0.07936361159165517,-0.9702254131446048,0.02280371601868053
7,34,10,0.18086727385098453,0.07936361159165517,-0.5620638850267037,0.5861677298486417
7,35,6,0.18086727385098453,0.07936361159165517,-0.40407665801114184,0.8659187432431569
7,36,6,0.18086727385098453,0.07936361159165517,0.42860435339319186,-0.7974205670198969
7,37,8,0.18086727385098453,0.07936361159165517,-0.7990385903535291,0.3907332379075222
7,38,14,0.18086727385098453,0.07936361159165517,0.5275946926997845,0.42421979203099397
7,39,8,0.18086727385098453,0.07936361159165517,0.04046110556779338,-0.719615202678075
7,40,4,0.18086727385098453,0.07936361159165517,0.23856797055765772,-0.9999999999999999
7,41,4,0.18086727385098453,0.07936361159165517,0.8630879815018315,-0.551770484022588
7,42,6,0.18086727385098453,0.07936361159165517,-0.17823431855398547,-0.958848521159596
7,43,10,0.18086727385098453,0.07936361159165517,-0.6456273330028174,-0.2530240159740244
7,44,5,0.18086727385098453,0.07936361159165517,0.3534272590187244,0.9621448749193757
7,45,6,0.18086727385098453,0.07936361159165517,0.5600945403313623,-0.6177891248615215
